law_type,category,month_idx,month_name,current_month,ytd,same_month_prev_year,prev_month
SLL,CHILDREN ACT,4,April,28,138,49,47
SLL,PREVENTION OF CORRUPTION ACT 1988,4,April,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1989,4,April,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1990,4,April,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1991,4,April,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1992,4,April,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1993,4,April,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1994,4,April,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1995,4,April,0,0,0,0
SLL,CUSTOMS,4,April,0,0,0,0
SLL,Explosives,4,April,6,35,5,11
SLL,FOREIGN EXCHANGE,4,April,0,0,0,0
SLL,FOREIGNER,4,April,2,18,0,10
SLL,FOREST,4,April,0,3,0,1
SLL,HIJACKING,4,April,0,0,0,0
SLL,IMMORAL TRAFFIC,4,April,12,95,12,32
SLL,BONDED LABOUR SYSTEM,4,April,0,1,0,0
SLL,INDIAN MOTOR VEHICLE,4,April,13,38,5,18
SLL,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,4,April,517,1793,217,433
SLL,PASSPORT ACT,4,April,0,2,1,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,4,April,0,0,2,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,4,April,0,0,68,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,4,April,0,0,3,0
SLL,KARNATAKA POLICE ACT 1963,4,April,531,2090,291,654
SLL,KARNATAKA POLICE ACT 1964,4,April,676,2610,720,978
SLL,KARNATAKA POLICE ACT 1965,4,April,20,99,19,37
SLL,KARNATAKA POLICE ACT 1966,4,April,327,437,171,68
SLL,KARNATAKA POLICE ACT 1967,4,April,44,231,47,70
SLL,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,4,April,12,39,11,11
SLL,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",4,April,0,0,0,0
SLL,OFFICIAL SECURITY RELATED ACTS,4,April,0,0,0,0
SLL,PREVENTION OF TERRORISM ACT (POTA),4,April,0,0,0,0
SLL,RAILWAYS ACT,4,April,1,1,0,0
SLL,UNLAWFUL ACTIVITIES (Prevention) Act 1967,4,April,0,0,1,0
SLL,CRIMES RELATED TO WOMEN,4,April,150,552,153,152
SLL,INDIAN LUNACY ACT,4,April,0,0,0,0
SLL,INDIAN ELECTRICITY ACT,4,April,1,6,1,2
SLL,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",4,April,65,474,35,161
SLL,KARNATAKA STATE LOCAL ACTS,4,April,1070,3991,961,1420
SLL,CYBER CRIME (INFORMATION TECHNOLOGY ACT),4,April,1005,4846,1603,1255
SLL,NATIONAL SECURITY ACT,4,April,0,0,0,0
SLL,POCSO,4,April,309,1369,355,368
SLL,Aadhar Act,4,April,0,1,0,1
WOMEN,Rape (Sec. 376 IPC),4,April,79,317,57,96
WOMEN,Outraging modesty (Molestation) (sec.354 IPC),4,April,486,1940,612,545
WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC),4,April,10,34,9,12
WOMEN,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),4,April,43,127,12,27
WOMEN,Murder for Dowry - by burning (Sec.302 IPC),4,April,0,1,0,0
WOMEN,"Murder for Dowry - by other means
(Sec.302 IPC)",4,April,1,4,1,3
WOMEN,Murder for other reasons,4,April,40,134,40,28
WOMEN,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),4,April,0,0,0,0
WOMEN,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),4,April,2,9,1,2
WOMEN,Attempt to Commit murder for other reasons,4,April,98,360,71,88
WOMEN,"Dowry Death-by burning
(Sec.304-B IPC)",4,April,1,1,0,0
WOMEN,Dowry Death-by other Means (Sec.304(B) IPC),4,April,14,44,10,9
WOMEN,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),4,April,248,946,212,253
WOMEN,Abetment of Suicide (Sec.306 IPC),4,April,21,60,13,11
WOMEN,Immoral Traffic (prevention) Act.,4,April,12,95,12,32
WOMEN,Indecent Representation of Women(Prohibition) Act-1986,4,April,0,0,0,0
WOMEN,Pornography,4,April,0,1,0,1
WOMEN,Offences against Public Servants (Sec.182-188-333-353 IPC),4,April,13,46,16,12
WOMEN,Offences related to Marriage,4,April,2,11,0,4
WOMEN,Cyber Crimes,4,April,324,1456,454,372
CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",4,April,0,2,0,0
CHILDREN,Rape on Minor,4,April,0,0,0,0
CHILDREN,Exposure & abandonment (Sec. 317 IPC),4,April,6,22,2,10
CHILDREN,Kidnapping & Abduction of Children,4,April,447,1393,280,355
CHILDREN,For Ransom - of Children,4,April,0,3,1,0
CHILDREN,of Children - for begging,4,April,0,0,0,0
CHILDREN,of Girls - Immoral Purpose,4,April,0,1,0,1
CHILDREN,With intent to Steal from Child,4,April,0,0,0,0
CHILDREN,Lawful Guardianship,4,April,0,1,0,1
CHILDREN,Procuration of Minor Girls - For Prostitution,4,April,0,0,0,0
CHILDREN,Procuration of Minor Girls - Importing of Girl,4,April,0,0,0,0
CHILDREN,Procuration of Minor Girls - For Other Purposes,4,April,2,8,4,3
CHILDREN,Selling of girls for Prostitution (Sec.372 IPC),4,April,0,0,0,0
CHILDREN,The Prohibition of Child Marriage Act - 2006,4,April,18,53,17,14
CHILDREN,POCSO Act,4,April,309,1369,355,368
CHILDREN,Death of Children due to miscarriage,4,April,3,7,2,4
CHILDREN,Juvenile Justice Act,4,April,8,65,25,31
CHILDREN,Child Labour (Pro.& Reg.) Act,4,April,2,20,7,2
CHILDREN,Probation of Offenders Act,4,April,0,0,0,0
SCST,Murder,4,April,4,28,12,6
SCST,Rape,4,April,15,51,12,16
SCST,Kidnapping,4,April,4,51,10,19
SCST,Offences under the Protection of Civil Rights Act.,4,April,0,0,0,0
SCST,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),4,April,163,616,157,161
IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",5,May,109,535,110,123
IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),5,May,260,1407,289,304
IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),5,May,6,53,11,11
IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),5,May,13,33,10,9
IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",5,May,92,403,88,79
IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",5,May,411,1848,357,427
IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",5,May,13,86,23,16
IPC,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",5,May,85,433,179,83
IPC,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",5,May,331,1568,399,317
IPC,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",5,May,87,427,104,91
IPC,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),5,May,1729,8803,2119,1784
IPC,"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS))",5,May,293,1416,398,295
IPC,"OFFENCES AGAINST STATE (Sec. 121 to 130, except 124(A) IPC/147 TO 158 BNS)",5,May,0,0,0,0
IPC,"OFFENCES PROMOTING ENEMITY (Sec. 153(A), 154(B) & 505 IPC/196, 197 & 353 BNS",5,May,44,84,5,14
IPC,CRIMINAL BREACH OF TRUST (Sec. 406 to 409 IPC/316(2) to 316(5) BNS),5,May,60,282,36,48
IPC,"CHEATING (Sec.417 to 420 IPC/318(2)to 318(4), 319(2) BNS)",5,May,470,2416,535,458
IPC,"COUNTERFEITING (Sec. 231 to 263 (A), 489(A) to 489 (E) IPC/178 TO 185 BNS)",5,May,6,14,3,3
IPC,"FORGERY (Sec. 465, 468, 471, 473, 476, 477 & 477(A) IPC/336(2),336(3),340(2),341(2),342(2),343,
344 BNS)",5,May,52,260,33,41
IPC,"CASES OF HURT (Sec. 323 to 335 IPC except 328, 332, 333/115(2) TO 122(2) EXCEPT 121(1),121(2) BNS)",5,May,1394,7024,1850,1528
IPC,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",5,May,2,11,0,0
IPC,AFFRAY (Sec. 160 IPC/194(2) BNS),5,May,57,298,51,66
IPC,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",5,May,14,96,16,16
IPC,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",5,May,4,11,4,0
IPC,COMMUNAL / RELIGION (Sec. 295 to 297 IPC/298 TO 301 BNS),5,May,31,123,16,29
IPC,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC/61(2),148 BNS)",5,May,1,9,2,2
IPC,CRIMINAL INTIMIDATION (Sec. 504 to 508 IPC/352 TO 354 BNS),5,May,346,1338,219,243
IPC,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC/314,315 BNS)",5,May,2,7,1,0
IPC,CRIMINAL TRESPASS (Sec.447 to 452 IPC/329(3) TO 333 BNS),5,May,215,1101,237,203
IPC,CRUELTY BY HUSBAND (Sec. 498(A) IPC/85 BNS),5,May,266,1203,304,243
IPC,DOWRY DEATHS (Sec.304(B) IPC/80 BNS),5,May,3,48,11,16
IPC,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC/106 BNS),5,May,34,131,31,28
IPC,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC/106 BNS),5,May,1001,5022,1043,952
IPC,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC/281,125(a),125(b) BNS)",5,May,2885,13508,2859,2690
IPC,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC/88,89,90 BNS)",5,May,2,9,3,3
IPC,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC/159 TO 168 EXCEPT 164 BNS)",5,May,0,0,0,0
IPC,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC/262,263,265 BNS)",5,May,4,15,5,3
IPC,"IMPERSONATION (Sec.170, 171 IPC/204,205 BNS)",5,May,2,8,1,3
IPC,"MISCHIEF (Sec.427 to 440 except 434, 435, 436, 438 IPC/324(4) TO 324(6) BNS)",5,May,45,192,32,34
IPC,MOLESTATION (Sec.354 IPC/74 BNS),5,May,486,2429,696,487
IPC,POISONING-PROFESSIONAL (Sec. 328 IPC/123 BNS),5,May,1,7,0,1
IPC,PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS),5,May,0,4,1,1
IPC,PUBLIC JUSTICE (Sec.213 to 215 IPC/250 TO 252 BNS),5,May,0,2,0,1
IPC,"PUBLIC NUISANCE (Sec.291 and 510 IPC/293,355 BNS)",5,May,23,85,3,31
IPC,"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC/271 to 273, 279,285,291 BNS)",5,May,161,1145,206,145
IPC,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS)",5,May,100,521,83,98
IPC,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS)",5,May,1,2,1,0
IPC,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS)",5,May,157,1451,171,235
IPC,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC/317(2) TO 317(5) BNS),5,May,0,1,0,0
IPC,SEDITION (Sec. 124A IPC/IN BNS Deleted),5,May,0,0,0,0
IPC,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC/79 BNS),5,May,36,160,12,41
IPC,"SUICIDE (Sec.305, 306, 309 IPC/107,108 BNS)",5,May,55,334,59,67
IPC,UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted),5,May,0,0,1,0
IPC,"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS)",5,May,53,212,32,35
IPC,"INFANTICIDE (Sec.315, 316 IPC/91,92 BNS)",5,May,1,3,0,0
IPC,"OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC/81,84 BNS)",5,May,4,18,4,3
IPC,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC/98,99 BNS)",5,May,0,0,0,0
IPC,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC/346-350(2) BNS),5,May,0,0,0,0
IPC,DEFAMATION (Sec.500 to 502 IPC/350(2)-356(4) BNS),5,May,1,2,1,0
IPC,ELECTION(Sec.171(E) to 171(1) IPC/173-177 BNS),5,May,0,1,30,1
IPC,"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS)",5,May,0,1,0,0
IPC,Attempting to commit offences (Sec.511 IPC/62 BNS),5,May,25,101,17,22
IPC,ILLEGAL DETENTION (Sec.342 IPC/127(2) BNS),5,May,1,1,0,0
IPC,FALSE EVIDENCE (Sec.191 to 205 IPC/227-242 BNS),5,May,1,3,0,1
IPC,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC/93 BNS),5,May,4,26,3,6
IPC,OF ABETMENT (Sec.107 to 120 IPC/45-60 BNS),5,May,1,7,2,1
IPC,"FAILURE TO APPEAR TO COURT (Sec.174A, 229A IPC/209,269 BNS)",5,May,585,929,13,57
IPC,Concealment of birth by secret disposal of Child,5,May,4,24,2,7
IPC,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,5,May,4,28,9,1
IPC,Giving false information respecting an offence committed,5,May,3,7,0,2
SLL,Petty Organised Crimes,5,May,0,4,0,1
SLL,ARMS ACT 1959,5,May,2,5,2,2
SLL,ARMS ACT 1960,5,May,10,65,10,14
SLL,ARMS ACT 1961,5,May,2,4,3,1
SLL,ARMS ACT 1962,5,May,6,45,11,7
SLL,ARMS ACT 1963,5,May,0,3,0,0
SLL,ARMS ACT 1964,5,May,2,13,2,3
SLL,ARMS ACT 1965,5,May,0,4,2,0
SLL,ARMS ACT 1966,5,May,5,21,3,3
SLL,ANIMAL,5,May,40,150,26,26
SLL,CINEMATOGRAPHY ACT 1952,5,May,0,0,1,0
SLL,CINEMATOGRAPHY ACT 1953,5,May,0,0,0,0
SLL,CONSUMER,5,May,74,287,53,67
SLL,COPY RIGHT ACT 1957,5,May,6,63,13,8
SLL,COPY RIGHT ACT 1958,5,May,7,35,7,6
SLL,CIVIL RIGHTS,5,May,0,3,0,3
SLL,SCHEDULED CASTE AND THE SCHEDULED TRIBES,5,May,178,932,173,192
SLL,CHILDREN ACT,5,May,47,185,40,29
SLL,PREVENTION OF CORRUPTION ACT 1988,5,May,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1989,5,May,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1990,5,May,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1991,5,May,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1992,5,May,1,1,0,0
SLL,PREVENTION OF CORRUPTION ACT 1993,5,May,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1994,5,May,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1995,5,May,0,0,0,0
SLL,CUSTOMS,5,May,0,0,0,0
SLL,Explosives,5,May,4,39,4,6
SLL,FOREIGN EXCHANGE,5,May,0,0,0,0
SLL,FOREIGNER,5,May,17,35,6,2
SLL,FOREST,5,May,1,4,0,0
SLL,HIJACKING,5,May,0,0,0,0
SLL,IMMORAL TRAFFIC,5,May,20,115,30,12
SLL,BONDED LABOUR SYSTEM,5,May,2,3,0,0
SLL,INDIAN MOTOR VEHICLE,5,May,7,47,2,14
SLL,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,5,May,374,2168,243,517
SLL,PASSPORT ACT,5,May,0,2,0,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,5,May,0,0,0,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,5,May,0,0,25,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,5,May,0,0,4,0
SLL,KARNATAKA POLICE ACT 1963,5,May,602,2692,304,529
SLL,KARNATAKA POLICE ACT 1964,5,May,448,3066,414,677
SLL,KARNATAKA POLICE ACT 1965,5,May,13,112,20,20
SLL,KARNATAKA POLICE ACT 1966,5,May,90,528,115,328
SLL,KARNATAKA POLICE ACT 1967,5,May,35,258,30,44
SLL,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,5,May,0,0,0,0
SLL,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1985,5,May,0,0,0,0
SLL,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1986,5,May,0,0,0,0
SLL,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1987,5,May,0,0,0,0
SLL,PREVENTION OF TERRORISM ACT (POTA),5,May,0,0,0,0
SLL,RAILWAYS ACT,5,May,0,1,1,1
SLL,UNLAWFUL ACTIVITIES (Prevention) Act 1967,5,May,0,0,0,0
SLL,CRIMES RELATED TO WOMEN,5,May,175,735,214,154
SLL,INDIAN LUNACY ACT,5,May,0,0,0,0
SLL,INDIAN ELECTRICITY ACT,5,May,0,6,0,1
SLL,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",5,May,667,1141,95,65
SLL,KARNATAKA STATE LOCAL ACTS,5,May,1010,4996,356,1065
SLL,CYBER CRIME (INFORMATION TECHNOLOGY ACT),5,May,1193,6045,2341,1007
SLL,NATIONAL SECURITY ACT,5,May,0,0,0,0
SLL,POCSO,5,May,344,1772,404,349
SLL,Aadhar Act,5,May,0,0,0,0
WOMEN,Rape (Sec. 376 IPC),5,May,92,403,88,79
WOMEN,Outraging modesty (Molestation) (sec.354 IPC),5,May,486,2429,696,487
WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC),5,May,16,51,10,10
WOMEN,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),5,May,36,160,12,41
WOMEN,Murder for Dowry - by burning (Sec.302 IPC),5,May,0,1,0,0
WOMEN,"Murder for Dowry - by other means
(Sec.302 IPC)",5,May,0,3,0,0
WOMEN,Murder for other reasons,5,May,29,162,43,40
WOMEN,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),5,May,0,0,0,0
WOMEN,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),5,May,2,11,4,2
WOMEN,Attempt to Commit murder for other reasons,5,May,0,417,86,96
WOMEN,"Dowry Death-by burning
(Sec.304-B IPC)",5,May,0,1,0,1
WOMEN,Dowry Death-by other Means (Sec.304(B) IPC),5,May,3,47,11,15
WOMEN,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),5,May,266,1203,304,243
WOMEN,Abetment of Suicide (Sec.306 IPC),5,May,0,0,0,0
WOMEN,Immoral Traffic (prevention) Act.,5,May,20,115,30,12
WOMEN,Indecent Representation of Women(Prohibition) Act-1986,5,May,0,0,0,0
WOMEN,Pornography,5,May,0,1,0,0
WOMEN,Offences against Public Servants (Sec.182-188-333-353 IPC),5,May,8,54,13,13
WOMEN,Offences related to Marriage,5,May,3,14,4,2
WOMEN,Cyber Crimes,5,May,382,1843,629,327
CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",5,May,1,3,0,0
CHILDREN,Rape on Minor,5,May,0,0,0,0
CHILDREN,Exposure & abandonment (Sec. 317 IPC),5,May,4,26,3,6
CHILDREN,Kidnapping & Abduction of Children,5,May,3,14,0,1
CHILDREN,Selling of girls for Prostitution (Sec.372 IPC),5,May,0,0,0,0
CHILDREN,The Prohibition of Child Marriage Act - 2006,5,May,30,85,17,19
CHILDREN,POCSO Act,5,May,344,1772,404,349
CHILDREN,Death of Children due to miscarriage,5,May,2,9,3,3
CHILDREN,Juvenile Justice Act,5,May,13,76,19,8
CHILDREN,Child Labour (Pro.& Reg.) Act,5,May,4,24,4,2
CHILDREN,Probation of Offenders Act,5,May,0,0,0,0
SCST,Murder,5,May,2,34,6,7
SCST,Rape,5,May,13,65,12,15
SCST,Kidnapping,5,May,9,66,20,7
SCST,Offences under the Protection of Civil Rights Act.,5,May,2,5,0,3
SCST,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),5,May,152,762,135,160
IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",6,June,99,635,92,113
IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),6,June,325,1715,205,257
IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),6,June,10,62,10,5
IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),6,June,2,34,8,13
IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",6,June,78,481,63,90
IPC,Sexual Intercourse by employing deceitful means (Sec 69 BNS),6,June,24,85,0,22
IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",6,June,428,2206,356,382
IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",6,June,10,99,29,15
IPC,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",6,June,97,524,154,85
IPC,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",6,June,315,1886,415,334
IPC,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",6,June,87,516,106,87
IPC,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),6,June,1684,10484,2020,1725
IPC,"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS))",6,June,352,1776,362,297
IPC,"OFFENCES AGAINST STATE (Sec. 121 to 130, except 124(A) IPC/147 TO 158 BNS)",6,June,0,0,0,0
IPC,"OFFENCES PROMOTING ENEMITY (Sec. 153(A), 154(B) & 505 IPC/196, 197 & 353 BNS",6,June,19,103,8,44
IPC,CRIMINAL BREACH OF TRUST (Sec. 406 to 409 IPC/316(2) to 316(5) BNS),6,June,69,350,48,61
IPC,"CHEATING (Sec.417 to 420 IPC/318(2)to 318(4), 319(2) BNS)",6,June,450,2858,659,467
IPC,"COUNTERFEITING (Sec. 231 to 263 (A), 489(A) to 489 (E) IPC/178 TO 185 BNS)",6,June,5,19,2,6
IPC,"FORGERY (Sec. 465, 468, 471, 473, 476, 477 & 477(A) IPC/336(2),336(3),340(2),341(2),342(2),343,
344 BNS)",6,June,48,308,47,52
IPC,"CASES OF HURT (Sec. 323 to 335 IPC except 328, 332, 333/115(2) TO 122(2) EXCEPT 121(1),121(2) BNS)",6,June,1436,8476,1483,1390
IPC,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",6,June,2,13,1,2
IPC,AFFRAY (Sec. 160 IPC/194(2) BNS),6,June,50,348,43,57
IPC,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",6,June,10,107,21,15
IPC,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",6,June,2,13,2,4
IPC,COMMUNAL / RELIGION (Sec. 295 to 297 IPC/298 TO 301 BNS),6,June,19,139,20,29
IPC,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC/61(2),148 BNS)",6,June,1,10,5,1
IPC,CRIMINAL INTIMIDATION (Sec. 504 to 508 IPC/352 TO 354 BNS),6,June,296,1634,225,347
IPC,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC/314,315 BNS)",6,June,3,10,1,2
IPC,CRIMINAL TRESPASS (Sec.447 to 452 IPC/329(3) TO 333 BNS),6,June,260,1359,250,215
IPC,CRUELTY BY HUSBAND (Sec. 498(A) IPC/85 BNS),6,June,270,1458,285,260
IPC,DOWRY DEATHS (Sec.304(B) IPC/80 BNS),6,June,7,60,10,6
IPC,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC/106 BNS),6,June,31,164,41,35
IPC,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC/106 BNS),6,June,788,5891,871,1053
IPC,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC/281,125(a),125(b) BNS)",6,June,2617,16047,2542,2836
IPC,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC/88,89,90 BNS)",6,June,4,13,5,2
IPC,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC/159 TO 168 EXCEPT 164 BNS)",6,June,0,0,0,0
IPC,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC/262,263,265 BNS)",6,June,1,16,2,34
IPC,"IMPERSONATION (Sec.170, 171 IPC/204,205 BNS)",6,June,1,9,0,2
IPC,"MISCHIEF (Sec.427 to 440 except 434, 435, 436, 438 IPC/324(4) TO 324(6) BNS)",6,June,39,231,36,45
IPC,MOLESTATION (Sec.354 IPC/74 BNS),6,June,527,2963,624,490
IPC,POISONING-PROFESSIONAL (Sec. 328 IPC/123 BNS),6,June,2,9,0,1
IPC,PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS),6,June,3,7,0,0
IPC,PUBLIC JUSTICE (Sec.213 to 215 IPC/250 TO 252 BNS),6,June,0,2,0,0
IPC,"PUBLIC NUISANCE (Sec.291 and 510 IPC/293,355 BNS)",6,June,23,108,5,23
IPC,"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC/271 to 273, 279,285,291 BNS)",6,June,263,1408,394,161
IPC,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS)",6,June,91,613,62,100
IPC,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS)",6,June,0,2,1,1
IPC,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS)",6,June,180,1630,192,158
IPC,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC/317(2) TO 317(5) BNS),6,June,0,1,0,0
IPC,SEDITION (Sec. 124A IPC/IN BNS Deleted),6,June,0,0,0,0
IPC,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC/79 BNS),6,June,42,199,11,35
IPC,"SUICIDE (Sec.305, 306, 309 IPC/107,108 BNS)",6,June,52,387,62,55
IPC,UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted),6,June,0,0,3,0
