station_id,district_id,district,hour,crime_count
SYN-PS-0046,D09,Tumakuru,16,14
SYN-PS-0046,D09,Tumakuru,17,16
SYN-PS-0046,D09,Tumakuru,18,21
SYN-PS-0046,D09,Tumakuru,19,22
SYN-PS-0046,D09,Tumakuru,20,22
SYN-PS-0046,D09,Tumakuru,21,21
SYN-PS-0046,D09,Tumakuru,22,19
SYN-PS-0046,D09,Tumakuru,23,17
SYN-PS-0047,D09,Tumakuru,0,40
SYN-PS-0047,D09,Tumakuru,1,36
SYN-PS-0047,D09,Tumakuru,2,31
SYN-PS-0047,D09,Tumakuru,3,22
SYN-PS-0047,D09,Tumakuru,4,18
SYN-PS-0047,D09,Tumakuru,5,13
SYN-PS-0047,D09,Tumakuru,6,13
SYN-PS-0047,D09,Tumakuru,7,17
SYN-PS-0047,D09,Tumakuru,8,21
SYN-PS-0047,D09,Tumakuru,9,26
SYN-PS-0047,D09,Tumakuru,10,26
SYN-PS-0047,D09,Tumakuru,11,26
SYN-PS-0047,D09,Tumakuru,12,26
SYN-PS-0047,D09,Tumakuru,13,26
SYN-PS-0047,D09,Tumakuru,14,26
SYN-PS-0047,D09,Tumakuru,15,30
SYN-PS-0047,D09,Tumakuru,16,35
SYN-PS-0047,D09,Tumakuru,17,39
SYN-PS-0047,D09,Tumakuru,18,49
SYN-PS-0047,D09,Tumakuru,19,53
SYN-PS-0047,D09,Tumakuru,20,53
SYN-PS-0047,D09,Tumakuru,21,49
SYN-PS-0047,D09,Tumakuru,22,44
SYN-PS-0047,D09,Tumakuru,23,40
SYN-PS-0048,D09,Tumakuru,0,92
SYN-PS-0048,D09,Tumakuru,1,82
SYN-PS-0048,D09,Tumakuru,2,72
SYN-PS-0048,D09,Tumakuru,3,51
SYN-PS-0048,D09,Tumakuru,4,40
SYN-PS-0048,D09,Tumakuru,5,30
SYN-PS-0048,D09,Tumakuru,6,30
SYN-PS-0048,D09,Tumakuru,7,40
SYN-PS-0048,D09,Tumakuru,8,50
SYN-PS-0048,D09,Tumakuru,9,61
SYN-PS-0048,D09,Tumakuru,10,61
SYN-PS-0048,D09,Tumakuru,11,61
SYN-PS-0048,D09,Tumakuru,12,61
SYN-PS-0048,D09,Tumakuru,13,61
SYN-PS-0048,D09,Tumakuru,14,61
SYN-PS-0048,D09,Tumakuru,15,71
SYN-PS-0048,D09,Tumakuru,16,81
SYN-PS-0048,D09,Tumakuru,17,91
SYN-PS-0048,D09,Tumakuru,18,112
SYN-PS-0048,D09,Tumakuru,19,123
SYN-PS-0048,D09,Tumakuru,20,123
SYN-PS-0048,D09,Tumakuru,21,112
SYN-PS-0048,D09,Tumakuru,22,102
SYN-PS-0048,D09,Tumakuru,23,92
SYN-PS-0049,D09,Tumakuru,0,18
SYN-PS-0049,D09,Tumakuru,1,16
SYN-PS-0049,D09,Tumakuru,2,14
SYN-PS-0049,D09,Tumakuru,3,10
SYN-PS-0049,D09,Tumakuru,4,8
SYN-PS-0049,D09,Tumakuru,5,6
SYN-PS-0049,D09,Tumakuru,6,6
SYN-PS-0049,D09,Tumakuru,7,7
SYN-PS-0049,D09,Tumakuru,8,9
SYN-PS-0049,D09,Tumakuru,9,11
SYN-PS-0049,D09,Tumakuru,10,11
SYN-PS-0049,D09,Tumakuru,11,11
SYN-PS-0049,D09,Tumakuru,12,11
SYN-PS-0049,D09,Tumakuru,13,11
SYN-PS-0049,D09,Tumakuru,14,11
SYN-PS-0049,D09,Tumakuru,15,13
SYN-PS-0049,D09,Tumakuru,16,15
SYN-PS-0049,D09,Tumakuru,17,17
SYN-PS-0049,D09,Tumakuru,18,22
SYN-PS-0049,D09,Tumakuru,19,24
SYN-PS-0049,D09,Tumakuru,20,24
SYN-PS-0049,D09,Tumakuru,21,22
SYN-PS-0049,D09,Tumakuru,22,20
SYN-PS-0049,D09,Tumakuru,23,18
SYN-PS-0050,D09,Tumakuru,0,45
SYN-PS-0050,D09,Tumakuru,1,40
SYN-PS-0050,D09,Tumakuru,2,35
SYN-PS-0050,D09,Tumakuru,3,25
SYN-PS-0050,D09,Tumakuru,4,20
SYN-PS-0050,D09,Tumakuru,5,15
SYN-PS-0050,D09,Tumakuru,6,14
SYN-PS-0050,D09,Tumakuru,7,19
SYN-PS-0050,D09,Tumakuru,8,24
SYN-PS-0050,D09,Tumakuru,9,29
SYN-PS-0050,D09,Tumakuru,10,29
SYN-PS-0050,D09,Tumakuru,11,29
SYN-PS-0050,D09,Tumakuru,12,29
SYN-PS-0050,D09,Tumakuru,13,29
SYN-PS-0050,D09,Tumakuru,14,29
SYN-PS-0050,D09,Tumakuru,15,34
SYN-PS-0050,D09,Tumakuru,16,39
SYN-PS-0050,D09,Tumakuru,17,44
SYN-PS-0050,D09,Tumakuru,18,55
SYN-PS-0050,D09,Tumakuru,19,60
SYN-PS-0050,D09,Tumakuru,20,60
SYN-PS-0050,D09,Tumakuru,21,55
SYN-PS-0050,D09,Tumakuru,22,50
SYN-PS-0050,D09,Tumakuru,23,45
SYN-PS-0051,D09,Tumakuru,0,98
SYN-PS-0051,D09,Tumakuru,1,87
SYN-PS-0051,D09,Tumakuru,2,76
SYN-PS-0051,D09,Tumakuru,3,54
SYN-PS-0051,D09,Tumakuru,4,43
SYN-PS-0051,D09,Tumakuru,5,32
SYN-PS-0051,D09,Tumakuru,6,32
SYN-PS-0051,D09,Tumakuru,7,43
SYN-PS-0051,D09,Tumakuru,8,54
SYN-PS-0051,D09,Tumakuru,9,65
SYN-PS-0051,D09,Tumakuru,10,65
SYN-PS-0051,D09,Tumakuru,11,65
SYN-PS-0051,D09,Tumakuru,12,65
SYN-PS-0051,D09,Tumakuru,13,65
SYN-PS-0051,D09,Tumakuru,14,65
SYN-PS-0051,D09,Tumakuru,15,75
SYN-PS-0051,D09,Tumakuru,16,86
SYN-PS-0051,D09,Tumakuru,17,97
SYN-PS-0051,D09,Tumakuru,18,120
SYN-PS-0051,D09,Tumakuru,19,131
SYN-PS-0051,D09,Tumakuru,20,131
SYN-PS-0051,D09,Tumakuru,21,120
SYN-PS-0051,D09,Tumakuru,22,109
SYN-PS-0051,D09,Tumakuru,23,98
SYN-PS-0052,D09,Tumakuru,0,104
SYN-PS-0052,D09,Tumakuru,1,92
SYN-PS-0052,D09,Tumakuru,2,81
SYN-PS-0052,D09,Tumakuru,3,58
SYN-PS-0052,D09,Tumakuru,4,46
SYN-PS-0052,D09,Tumakuru,5,34
SYN-PS-0052,D09,Tumakuru,6,34
SYN-PS-0052,D09,Tumakuru,7,45
SYN-PS-0052,D09,Tumakuru,8,57
SYN-PS-0052,D09,Tumakuru,9,68
SYN-PS-0052,D09,Tumakuru,10,68
SYN-PS-0052,D09,Tumakuru,11,68
SYN-PS-0052,D09,Tumakuru,12,68
SYN-PS-0052,D09,Tumakuru,13,68
SYN-PS-0052,D09,Tumakuru,14,68
SYN-PS-0052,D09,Tumakuru,15,80
SYN-PS-0052,D09,Tumakuru,16,91
SYN-PS-0052,D09,Tumakuru,17,103
SYN-PS-0052,D09,Tumakuru,18,127
SYN-PS-0052,D09,Tumakuru,19,138
SYN-PS-0052,D09,Tumakuru,20,138
SYN-PS-0052,D09,Tumakuru,21,127
SYN-PS-0052,D09,Tumakuru,22,115
SYN-PS-0052,D09,Tumakuru,23,104
SYN-PS-0053,D10,Kolar,0,22
SYN-PS-0053,D10,Kolar,1,19
SYN-PS-0053,D10,Kolar,2,17
SYN-PS-0053,D10,Kolar,3,11
SYN-PS-0053,D10,Kolar,4,9
SYN-PS-0053,D10,Kolar,5,7
SYN-PS-0053,D10,Kolar,6,7
SYN-PS-0053,D10,Kolar,7,9
SYN-PS-0053,D10,Kolar,8,11
SYN-PS-0053,D10,Kolar,9,14
SYN-PS-0053,D10,Kolar,10,14
SYN-PS-0053,D10,Kolar,11,14
SYN-PS-0053,D10,Kolar,12,14
SYN-PS-0053,D10,Kolar,13,14
SYN-PS-0053,D10,Kolar,14,14
SYN-PS-0053,D10,Kolar,15,16
SYN-PS-0053,D10,Kolar,16,18
SYN-PS-0053,D10,Kolar,17,21
SYN-PS-0053,D10,Kolar,18,27
SYN-PS-0053,D10,Kolar,19,29
SYN-PS-0053,D10,Kolar,20,29
SYN-PS-0053,D10,Kolar,21,27
SYN-PS-0053,D10,Kolar,22,24
SYN-PS-0053,D10,Kolar,23,22
SYN-PS-0054,D10,Kolar,0,21
SYN-PS-0054,D10,Kolar,1,19
SYN-PS-0054,D10,Kolar,2,16
SYN-PS-0054,D10,Kolar,3,12
SYN-PS-0054,D10,Kolar,4,10
SYN-PS-0054,D10,Kolar,5,7
SYN-PS-0054,D10,Kolar,6,6
SYN-PS-0054,D10,Kolar,7,9
SYN-PS-0054,D10,Kolar,8,11
SYN-PS-0054,D10,Kolar,9,13
SYN-PS-0054,D10,Kolar,10,13
SYN-PS-0054,D10,Kolar,11,13
SYN-PS-0054,D10,Kolar,12,13
SYN-PS-0054,D10,Kolar,13,13
SYN-PS-0054,D10,Kolar,14,13
SYN-PS-0054,D10,Kolar,15,15
SYN-PS-0054,D10,Kolar,16,18
SYN-PS-0054,D10,Kolar,17,20
SYN-PS-0054,D10,Kolar,18,26
SYN-PS-0054,D10,Kolar,19,28
SYN-PS-0054,D10,Kolar,20,28
SYN-PS-0054,D10,Kolar,21,26
SYN-PS-0054,D10,Kolar,22,23
SYN-PS-0054,D10,Kolar,23,21
SYN-PS-0055,D10,Kolar,0,45
SYN-PS-0055,D10,Kolar,1,40
SYN-PS-0055,D10,Kolar,2,35
SYN-PS-0055,D10,Kolar,3,25
SYN-PS-0055,D10,Kolar,4,20
SYN-PS-0055,D10,Kolar,5,15
SYN-PS-0055,D10,Kolar,6,15
SYN-PS-0055,D10,Kolar,7,20
SYN-PS-0055,D10,Kolar,8,24
SYN-PS-0055,D10,Kolar,9,29
SYN-PS-0055,D10,Kolar,10,29
SYN-PS-0055,D10,Kolar,11,29
SYN-PS-0055,D10,Kolar,12,29
SYN-PS-0055,D10,Kolar,13,29
SYN-PS-0055,D10,Kolar,14,29
SYN-PS-0055,D10,Kolar,15,34
SYN-PS-0055,D10,Kolar,16,39
SYN-PS-0055,D10,Kolar,17,44
SYN-PS-0055,D10,Kolar,18,55
SYN-PS-0055,D10,Kolar,19,60
SYN-PS-0055,D10,Kolar,20,60
SYN-PS-0055,D10,Kolar,21,55
SYN-PS-0055,D10,Kolar,22,50
SYN-PS-0055,D10,Kolar,23,45
SYN-PS-0056,D10,Kolar,0,57
SYN-PS-0056,D10,Kolar,1,51
SYN-PS-0056,D10,Kolar,2,45
SYN-PS-0056,D10,Kolar,3,32
SYN-PS-0056,D10,Kolar,4,26
SYN-PS-0056,D10,Kolar,5,19
SYN-PS-0056,D10,Kolar,6,19
SYN-PS-0056,D10,Kolar,7,26
SYN-PS-0056,D10,Kolar,8,32
SYN-PS-0056,D10,Kolar,9,37
SYN-PS-0056,D10,Kolar,10,37
SYN-PS-0056,D10,Kolar,11,37
SYN-PS-0056,D10,Kolar,12,37
SYN-PS-0056,D10,Kolar,13,37
SYN-PS-0056,D10,Kolar,14,37
SYN-PS-0056,D10,Kolar,15,44
SYN-PS-0056,D10,Kolar,16,50
SYN-PS-0056,D10,Kolar,17,56
SYN-PS-0056,D10,Kolar,18,70
SYN-PS-0056,D10,Kolar,19,76
SYN-PS-0056,D10,Kolar,20,76
SYN-PS-0056,D10,Kolar,21,70
SYN-PS-0056,D10,Kolar,22,64
SYN-PS-0056,D10,Kolar,23,57
SYN-PS-0057,D11,Chickballapura,0,61
SYN-PS-0057,D11,Chickballapura,1,55
SYN-PS-0057,D11,Chickballapura,2,48
SYN-PS-0057,D11,Chickballapura,3,34
SYN-PS-0057,D11,Chickballapura,4,28
SYN-PS-0057,D11,Chickballapura,5,21
SYN-PS-0057,D11,Chickballapura,6,20
SYN-PS-0057,D11,Chickballapura,7,27
SYN-PS-0057,D11,Chickballapura,8,33
SYN-PS-0057,D11,Chickballapura,9,40
SYN-PS-0057,D11,Chickballapura,10,40
SYN-PS-0057,D11,Chickballapura,11,40
SYN-PS-0057,D11,Chickballapura,12,40
SYN-PS-0057,D11,Chickballapura,13,40
SYN-PS-0057,D11,Chickballapura,14,40
SYN-PS-0057,D11,Chickballapura,15,47
SYN-PS-0057,D11,Chickballapura,16,54
SYN-PS-0057,D11,Chickballapura,17,60
SYN-PS-0057,D11,Chickballapura,18,75
SYN-PS-0057,D11,Chickballapura,19,82
SYN-PS-0057,D11,Chickballapura,20,82
SYN-PS-0057,D11,Chickballapura,21,75
SYN-PS-0057,D11,Chickballapura,22,68
SYN-PS-0057,D11,Chickballapura,23,61
SYN-PS-0058,D11,Chickballapura,0,36
SYN-PS-0058,D11,Chickballapura,1,32
SYN-PS-0058,D11,Chickballapura,2,28
SYN-PS-0058,D11,Chickballapura,3,20
SYN-PS-0058,D11,Chickballapura,4,16
SYN-PS-0058,D11,Chickballapura,5,12
SYN-PS-0058,D11,Chickballapura,6,12
SYN-PS-0058,D11,Chickballapura,7,16
SYN-PS-0058,D11,Chickballapura,8,20
SYN-PS-0058,D11,Chickballapura,9,24
SYN-PS-0058,D11,Chickballapura,10,24
SYN-PS-0058,D11,Chickballapura,11,23
SYN-PS-0058,D11,Chickballapura,12,23
SYN-PS-0058,D11,Chickballapura,13,23
SYN-PS-0058,D11,Chickballapura,14,23
SYN-PS-0058,D11,Chickballapura,15,27
SYN-PS-0058,D11,Chickballapura,16,31
SYN-PS-0058,D11,Chickballapura,17,35
SYN-PS-0058,D11,Chickballapura,18,44
SYN-PS-0058,D11,Chickballapura,19,48
SYN-PS-0058,D11,Chickballapura,20,48
SYN-PS-0058,D11,Chickballapura,21,44
SYN-PS-0058,D11,Chickballapura,22,40
SYN-PS-0058,D11,Chickballapura,23,36
SYN-PS-0059,D11,Chickballapura,0,50
SYN-PS-0059,D11,Chickballapura,1,45
SYN-PS-0059,D11,Chickballapura,2,39
SYN-PS-0059,D11,Chickballapura,3,28
SYN-PS-0059,D11,Chickballapura,4,23
SYN-PS-0059,D11,Chickballapura,5,16
SYN-PS-0059,D11,Chickballapura,6,16
SYN-PS-0059,D11,Chickballapura,7,22
SYN-PS-0059,D11,Chickballapura,8,27
SYN-PS-0059,D11,Chickballapura,9,33
SYN-PS-0059,D11,Chickballapura,10,33
SYN-PS-0059,D11,Chickballapura,11,33
SYN-PS-0059,D11,Chickballapura,12,33
SYN-PS-0059,D11,Chickballapura,13,33
SYN-PS-0059,D11,Chickballapura,14,33
SYN-PS-0059,D11,Chickballapura,15,38
SYN-PS-0059,D11,Chickballapura,16,44
SYN-PS-0059,D11,Chickballapura,17,49
SYN-PS-0059,D11,Chickballapura,18,61
SYN-PS-0059,D11,Chickballapura,19,67
SYN-PS-0059,D11,Chickballapura,20,67
SYN-PS-0059,D11,Chickballapura,21,61
SYN-PS-0059,D11,Chickballapura,22,56
SYN-PS-0059,D11,Chickballapura,23,50
SYN-PS-0060,D11,Chickballapura,0,20
SYN-PS-0060,D11,Chickballapura,1,18
SYN-PS-0060,D11,Chickballapura,2,16
SYN-PS-0060,D11,Chickballapura,3,11
SYN-PS-0060,D11,Chickballapura,4,9
SYN-PS-0060,D11,Chickballapura,5,7
SYN-PS-0060,D11,Chickballapura,6,7
SYN-PS-0060,D11,Chickballapura,7,9
SYN-PS-0060,D11,Chickballapura,8,11
SYN-PS-0060,D11,Chickballapura,9,13
SYN-PS-0060,D11,Chickballapura,10,12
SYN-PS-0060,D11,Chickballapura,11,12
SYN-PS-0060,D11,Chickballapura,12,12
SYN-PS-0060,D11,Chickballapura,13,12
SYN-PS-0060,D11,Chickballapura,14,12
SYN-PS-0060,D11,Chickballapura,15,15
SYN-PS-0060,D11,Chickballapura,16,17
SYN-PS-0060,D11,Chickballapura,17,19
SYN-PS-0060,D11,Chickballapura,18,24
SYN-PS-0060,D11,Chickballapura,19,26
SYN-PS-0060,D11,Chickballapura,20,26
SYN-PS-0060,D11,Chickballapura,21,24
SYN-PS-0060,D11,Chickballapura,22,22
SYN-PS-0060,D11,Chickballapura,23,20
SYN-PS-0061,D11,Chickballapura,0,37
SYN-PS-0061,D11,Chickballapura,1,33
SYN-PS-0061,D11,Chickballapura,2,29
SYN-PS-0061,D11,Chickballapura,3,21
SYN-PS-0061,D11,Chickballapura,4,17
SYN-PS-0061,D11,Chickballapura,5,13
SYN-PS-0061,D11,Chickballapura,6,13
SYN-PS-0061,D11,Chickballapura,7,16
SYN-PS-0061,D11,Chickballapura,8,20
SYN-PS-0061,D11,Chickballapura,9,24
SYN-PS-0061,D11,Chickballapura,10,24
SYN-PS-0061,D11,Chickballapura,11,24
SYN-PS-0061,D11,Chickballapura,12,24
SYN-PS-0061,D11,Chickballapura,13,24
SYN-PS-0061,D11,Chickballapura,14,24
SYN-PS-0061,D11,Chickballapura,15,28
SYN-PS-0061,D11,Chickballapura,16,32
SYN-PS-0061,D11,Chickballapura,17,36
SYN-PS-0061,D11,Chickballapura,18,45
SYN-PS-0061,D11,Chickballapura,19,50
SYN-PS-0061,D11,Chickballapura,20,50
SYN-PS-0061,D11,Chickballapura,21,45
SYN-PS-0061,D11,Chickballapura,22,41
SYN-PS-0061,D11,Chickballapura,23,37
SYN-PS-0062,D11,Chickballapura,0,14
SYN-PS-0062,D11,Chickballapura,1,13
SYN-PS-0062,D11,Chickballapura,2,11
SYN-PS-0062,D11,Chickballapura,3,8
SYN-PS-0062,D11,Chickballapura,4,7
SYN-PS-0062,D11,Chickballapura,5,5
SYN-PS-0062,D11,Chickballapura,6,5
SYN-PS-0062,D11,Chickballapura,7,6
SYN-PS-0062,D11,Chickballapura,8,7
SYN-PS-0062,D11,Chickballapura,9,9
SYN-PS-0062,D11,Chickballapura,10,9
SYN-PS-0062,D11,Chickballapura,11,9
SYN-PS-0062,D11,Chickballapura,12,9
SYN-PS-0062,D11,Chickballapura,13,9
SYN-PS-0062,D11,Chickballapura,14,9
SYN-PS-0062,D11,Chickballapura,15,10
SYN-PS-0062,D11,Chickballapura,16,12
SYN-PS-0062,D11,Chickballapura,17,13
SYN-PS-0062,D11,Chickballapura,18,17
SYN-PS-0062,D11,Chickballapura,19,19
SYN-PS-0062,D11,Chickballapura,20,19
SYN-PS-0062,D11,Chickballapura,21,17
SYN-PS-0062,D11,Chickballapura,22,16
SYN-PS-0062,D11,Chickballapura,23,14
SYN-PS-0063,D12,K.G.F,0,39
SYN-PS-0063,D12,K.G.F,1,34
SYN-PS-0063,D12,K.G.F,2,30
SYN-PS-0063,D12,K.G.F,3,21
SYN-PS-0063,D12,K.G.F,4,17
SYN-PS-0063,D12,K.G.F,5,13
SYN-PS-0063,D12,K.G.F,6,13
SYN-PS-0063,D12,K.G.F,7,17
SYN-PS-0063,D12,K.G.F,8,21
SYN-PS-0063,D12,K.G.F,9,26
SYN-PS-0063,D12,K.G.F,10,26
SYN-PS-0063,D12,K.G.F,11,26
SYN-PS-0063,D12,K.G.F,12,26
SYN-PS-0063,D12,K.G.F,13,26
SYN-PS-0063,D12,K.G.F,14,26
SYN-PS-0063,D12,K.G.F,15,30
SYN-PS-0063,D12,K.G.F,16,34
SYN-PS-0063,D12,K.G.F,17,39
SYN-PS-0063,D12,K.G.F,18,48
SYN-PS-0063,D12,K.G.F,19,53
SYN-PS-0063,D12,K.G.F,20,53
SYN-PS-0063,D12,K.G.F,21,48
SYN-PS-0063,D12,K.G.F,22,44
SYN-PS-0063,D12,K.G.F,23,40
SYN-PS-0064,D12,K.G.F,0,8
SYN-PS-0064,D12,K.G.F,1,8
SYN-PS-0064,D12,K.G.F,2,7
SYN-PS-0064,D12,K.G.F,3,5
SYN-PS-0064,D12,K.G.F,4,4
SYN-PS-0064,D12,K.G.F,5,2
SYN-PS-0064,D12,K.G.F,6,2
SYN-PS-0064,D12,K.G.F,7,3
SYN-PS-0064,D12,K.G.F,8,4
SYN-PS-0064,D12,K.G.F,9,5
SYN-PS-0064,D12,K.G.F,10,5
SYN-PS-0064,D12,K.G.F,11,5
SYN-PS-0064,D12,K.G.F,12,5
SYN-PS-0064,D12,K.G.F,13,5
SYN-PS-0064,D12,K.G.F,14,5
SYN-PS-0064,D12,K.G.F,15,6
SYN-PS-0064,D12,K.G.F,16,7
SYN-PS-0064,D12,K.G.F,17,7
SYN-PS-0064,D12,K.G.F,18,10
SYN-PS-0064,D12,K.G.F,19,11
SYN-PS-0064,D12,K.G.F,20,11
SYN-PS-0064,D12,K.G.F,21,10
SYN-PS-0064,D12,K.G.F,22,9
SYN-PS-0064,D12,K.G.F,23,8
SYN-PS-0065,D12,K.G.F,0,13
SYN-PS-0065,D12,K.G.F,1,12
SYN-PS-0065,D12,K.G.F,2,10
SYN-PS-0065,D12,K.G.F,3,7
SYN-PS-0065,D12,K.G.F,4,6
SYN-PS-0065,D12,K.G.F,5,4
SYN-PS-0065,D12,K.G.F,6,4
SYN-PS-0065,D12,K.G.F,7,5
SYN-PS-0065,D12,K.G.F,8,6
SYN-PS-0065,D12,K.G.F,9,8
SYN-PS-0065,D12,K.G.F,10,8
SYN-PS-0065,D12,K.G.F,11,8
SYN-PS-0065,D12,K.G.F,12,8
SYN-PS-0065,D12,K.G.F,13,8
SYN-PS-0065,D12,K.G.F,14,8
SYN-PS-0065,D12,K.G.F,15,9
SYN-PS-0065,D12,K.G.F,16,11
SYN-PS-0065,D12,K.G.F,17,12
SYN-PS-0065,D12,K.G.F,18,16
SYN-PS-0065,D12,K.G.F,19,17
SYN-PS-0065,D12,K.G.F,20,17
SYN-PS-0065,D12,K.G.F,21,16
SYN-PS-0065,D12,K.G.F,22,14
SYN-PS-0065,D12,K.G.F,23,13
SYN-PS-0066,D13,Chitradurga,0,102
SYN-PS-0066,D13,Chitradurga,1,90
SYN-PS-0066,D13,Chitradurga,2,79
SYN-PS-0066,D13,Chitradurga,3,57
SYN-PS-0066,D13,Chitradurga,4,45
SYN-PS-0066,D13,Chitradurga,5,34
SYN-PS-0066,D13,Chitradurga,6,34
SYN-PS-0066,D13,Chitradurga,7,44
SYN-PS-0066,D13,Chitradurga,8,56
SYN-PS-0066,D13,Chitradurga,9,67
SYN-PS-0066,D13,Chitradurga,10,67
SYN-PS-0066,D13,Chitradurga,11,67
SYN-PS-0066,D13,Chitradurga,12,67
SYN-PS-0066,D13,Chitradurga,13,67
SYN-PS-0066,D13,Chitradurga,14,67
SYN-PS-0066,D13,Chitradurga,15,78
SYN-PS-0066,D13,Chitradurga,16,89
SYN-PS-0066,D13,Chitradurga,17,101
SYN-PS-0066,D13,Chitradurga,18,124
SYN-PS-0066,D13,Chitradurga,19,135
SYN-PS-0066,D13,Chitradurga,20,135
SYN-PS-0066,D13,Chitradurga,21,124
SYN-PS-0066,D13,Chitradurga,22,113
SYN-PS-0066,D13,Chitradurga,23,102
SYN-PS-0067,D13,Chitradurga,0,17
SYN-PS-0067,D13,Chitradurga,1,15
SYN-PS-0067,D13,Chitradurga,2,12
SYN-PS-0067,D13,Chitradurga,3,9
SYN-PS-0067,D13,Chitradurga,4,7
SYN-PS-0067,D13,Chitradurga,5,5
SYN-PS-0067,D13,Chitradurga,6,5
SYN-PS-0067,D13,Chitradurga,7,7
SYN-PS-0067,D13,Chitradurga,8,9
SYN-PS-0067,D13,Chitradurga,9,11
SYN-PS-0067,D13,Chitradurga,10,11
SYN-PS-0067,D13,Chitradurga,11,11
SYN-PS-0067,D13,Chitradurga,12,11
SYN-PS-0067,D13,Chitradurga,13,11
SYN-PS-0067,D13,Chitradurga,14,11
SYN-PS-0067,D13,Chitradurga,15,12
SYN-PS-0067,D13,Chitradurga,16,14
SYN-PS-0067,D13,Chitradurga,17,16
SYN-PS-0067,D13,Chitradurga,18,21
SYN-PS-0067,D13,Chitradurga,19,23
SYN-PS-0067,D13,Chitradurga,20,23
SYN-PS-0067,D13,Chitradurga,21,21
SYN-PS-0067,D13,Chitradurga,22,19
SYN-PS-0067,D13,Chitradurga,23,17
SYN-PS-0068,D13,Chitradurga,0,55
SYN-PS-0068,D13,Chitradurga,1,49
SYN-PS-0068,D13,Chitradurga,2,43
SYN-PS-0068,D13,Chitradurga,3,31
SYN-PS-0068,D13,Chitradurga,4,25
SYN-PS-0068,D13,Chitradurga,5,19
SYN-PS-0068,D13,Chitradurga,6,18
SYN-PS-0068,D13,Chitradurga,7,24
SYN-PS-0068,D13,Chitradurga,8,30
SYN-PS-0068,D13,Chitradurga,9,36
SYN-PS-0068,D13,Chitradurga,10,36
SYN-PS-0068,D13,Chitradurga,11,36
SYN-PS-0068,D13,Chitradurga,12,36
SYN-PS-0068,D13,Chitradurga,13,36
SYN-PS-0068,D13,Chitradurga,14,36
SYN-PS-0068,D13,Chitradurga,15,42
SYN-PS-0068,D13,Chitradurga,16,48
SYN-PS-0068,D13,Chitradurga,17,54
SYN-PS-0068,D13,Chitradurga,18,67
SYN-PS-0068,D13,Chitradurga,19,73
SYN-PS-0068,D13,Chitradurga,20,73
SYN-PS-0068,D13,Chitradurga,21,67
SYN-PS-0068,D13,Chitradurga,22,61
SYN-PS-0068,D13,Chitradurga,23,55
SYN-PS-0069,D13,Chitradurga,0,35
SYN-PS-0069,D13,Chitradurga,1,31
SYN-PS-0069,D13,Chitradurga,2,27
SYN-PS-0069,D13,Chitradurga,3,19
SYN-PS-0069,D13,Chitradurga,4,16
SYN-PS-0069,D13,Chitradurga,5,12
SYN-PS-0069,D13,Chitradurga,6,12
SYN-PS-0069,D13,Chitradurga,7,16
SYN-PS-0069,D13,Chitradurga,8,18
SYN-PS-0069,D13,Chitradurga,9,22
SYN-PS-0069,D13,Chitradurga,10,22
SYN-PS-0069,D13,Chitradurga,11,22
SYN-PS-0069,D13,Chitradurga,12,22
SYN-PS-0069,D13,Chitradurga,13,22
SYN-PS-0069,D13,Chitradurga,14,22
SYN-PS-0069,D13,Chitradurga,15,26
SYN-PS-0069,D13,Chitradurga,16,30
SYN-PS-0069,D13,Chitradurga,17,34
SYN-PS-0069,D13,Chitradurga,18,42
SYN-PS-0069,D13,Chitradurga,19,46
SYN-PS-0069,D13,Chitradurga,20,46
SYN-PS-0069,D13,Chitradurga,21,42
SYN-PS-0069,D13,Chitradurga,22,38
SYN-PS-0069,D13,Chitradurga,23,35
SYN-PS-0070,D13,Chitradurga,0,11
SYN-PS-0070,D13,Chitradurga,1,10
SYN-PS-0070,D13,Chitradurga,2,9
SYN-PS-0070,D13,Chitradurga,3,7
SYN-PS-0070,D13,Chitradurga,4,5
SYN-PS-0070,D13,Chitradurga,5,4
SYN-PS-0070,D13,Chitradurga,6,4
SYN-PS-0070,D13,Chitradurga,7,4
SYN-PS-0070,D13,Chitradurga,8,6
SYN-PS-0070,D13,Chitradurga,9,7
SYN-PS-0070,D13,Chitradurga,10,7
SYN-PS-0070,D13,Chitradurga,11,7
SYN-PS-0070,D13,Chitradurga,12,7
SYN-PS-0070,D13,Chitradurga,13,7
SYN-PS-0070,D13,Chitradurga,14,7
SYN-PS-0070,D13,Chitradurga,15,8
SYN-PS-0070,D13,Chitradurga,16,9
SYN-PS-0070,D13,Chitradurga,17,10
SYN-PS-0070,D13,Chitradurga,18,14
SYN-PS-0070,D13,Chitradurga,19,15
SYN-PS-0070,D13,Chitradurga,20,15
SYN-PS-0070,D13,Chitradurga,21,14
SYN-PS-0070,D13,Chitradurga,22,13
SYN-PS-0070,D13,Chitradurga,23,11
SYN-PS-0071,D13,Chitradurga,0,87
SYN-PS-0071,D13,Chitradurga,1,77
SYN-PS-0071,D13,Chitradurga,2,68
SYN-PS-0071,D13,Chitradurga,3,48
SYN-PS-0071,D13,Chitradurga,4,39
SYN-PS-0071,D13,Chitradurga,5,28
SYN-PS-0071,D13,Chitradurga,6,28
SYN-PS-0071,D13,Chitradurga,7,38
SYN-PS-0071,D13,Chitradurga,8,47
